编号,体式,标准/不标准,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
499,lowcobra,nonstandard,27.68259,206.73371,-7.12581,31.75317,198.35535,-18.458,33.44546,198.41164,-18.66538,34.99918,198.55127,-18.67573,31.41022,197.9341,8.47892,32.85991,197.63767,8.25923,34.45113,197.3642,8.18189,47.87639,199.50415,-49.40624,47.62305,198.17665,70.8048,36.40862,216.89057,-15.85487,36.41216,216.57708,17.16862,91.65273,228.49578,-113.02768,102.71293,213.96172,155.90261,170.38459,219.68122,-91.61009,174.19787,208.21555,108.68195,147.83415,278.49588,-15.13624,152.44851,265.07816,-54.64344,130.40891,284.42629,-22.6378,134.99975,268.89413,-71.28216,126.76117,280.65745,-12.01179,134.90616,270.94117,-86.06876,132.1947,279.08486,-6.03686,139.29665,270.27666,-67.42451,219.64967,261.35297,-86.84371,220.69764,245.45629,86.88267,332.33768,261.86047,-62.75826,330.59782,255.7492,78.79741,438.22095,263.20103,-23.24004,429.50642,259.72637,116.07222,448.28716,251.67985,-21.03524,440.88417,247.47246,116.96149,483.30241,275.2477,-82.73975,478.94144,271.16214,57.89869
501,lowcobra,nonstandard,167.18435,140.19167,-75.30835,176.77199,125.98278,-94.15412,179.64973,126.27537,-94.49955,182.26117,126.44638,-94.47699,176.33606,124.96278,-53.20231,178.72293,124.49305,-53.60713,181.0398,123.95012,-53.84109,202.19504,135.42357,-154.99194,200.39797,133.47698,30.04231,175.38455,155.56527,-93.57058,172.91216,155.50688,-42.60914,206.74246,238.9588,-245.23306,223.72164,224.82766,141.41644,150.91265,355.44075,-302.16515,172.83225,345.9017,107.95256,97.67877,458.2782,-290.81539,119.41282,432.07601,-21.57129,67.65143,469.47001,-335.76858,97.5837,433.4739,-33.41607,65.95049,462.83518,-312.80212,93.60322,436.51427,-70.81871,79.62065,459.72664,-280.76547,103.6784,438.60564,-42.81985,290.81409,415.39627,-113.00521,293.46784,399.29226,112.84664,480.115,446.42138,-85.43426,482.62581,428.08938,194.38986,645.81883,435.39938,-23.31106,630.17473,421.10795,280.68449,664.43202,415.42671,-19.30036,644.78612,407.64657,289.82852,690.16621,467.52292,-125.56861,628.04027,477.27241,197.26441
503,lowcobra,nonstandard,885.74738,308.54698,-397.85614,871.36475,298.19793,-379.02134,869.5665,298.50087,-379.45465,867.575,299.00199,-379.49688,869.42566,299.90123,-416.38103,865.87204,301.64878,-416.88484,861.37268,303.89237,-417.22828,845.45807,311.312,-266.208,838.88931,317.18853,-437.328,883.82965,328.03476,-350.87147,880.74333,330.23418,-402.16682,842.3745,416.82072,-109.74645,774.11499,423.84768,-473.98964,818.03947,516.06511,-68.00736,700.10895,549.56129,-544.56154,871.93558,601.33683,-179.51548,782.41791,654.52138,-646.48666,902.84401,606.60964,-199.19798,804.73038,680.01802,-739.93416,901.69647,610.88819,-256.85694,820.07782,666.93976,-716.03088,885.62866,612.89763,-206.17914,816.23756,656.97754,-643.77655,684.50233,563.07368,117.2196,640.00038,566.76786,-117.07304,543.57861,561.47194,467.98878,481.55174,579.13316,99.79991,461.51924,538.79377,824.0963,367.43828,553.01496,413.61912,442.43698,521.20009,855.65666,365.24162,528.24998,444.83368,404.29222,560.54289,797.12624,309.24097,560.24664,359.99645
506,lowcobra,nonstandard,1959.03157,403.85187,-349.97488,1925.29369,376.58255,-286.82001,1916.88303,378.6607,-287.86537,1908.8748,380.44103,-287.7187,1925.20019,378.57972,-398.76177,1916.55471,382.08639,-400.26443,1907.67542,385.40802,-401.17598,1861.37638,406.16375,-17.87726,1860.91551,412.80497,-514.03926,1939.98824,451.23671,-234.67298,1938.36166,452.19368,-383.14746,1668.99898,524.57259,393.32837,1724.39924,575.67952,-768.79075,1351.95601,545.98613,352.8771,1352.23401,569.37318,-833.49288,1483.7873,792.12894,-103.09803,1511.57799,841.27159,-816.28253,1535.94604,797.1984,-139.21206,1592.29571,873.16952,-945.73047,1554.85793,804.58459,-246.79494,1614.6902,852.23705,-842.22472,1539.36818,806.20011,-159.9038,1585.60939,846.04857,-776.15342,1131.90596,752.20205,370.6093,1136.4893,786.28101,-371.26795,704.02141,797.66796,724.71222,683.60022,841.71928,-19.42385,318.11543,804.49922,1102.61335,288.69546,834.73297,308.51572,273.81735,754.47705,1123.86693,237.56506,780.30758,344.45953,119.83202,888.50223,927.94804,95.27721,923.79659,118.05354
508,lowcobra,nonstandard,63.28287,135.63863,-11.71949,67.39179,129.18936,-19.46806,68.8264,129.34614,-19.64485,70.36833,129.69638,-19.64158,67.22887,128.39969,-0.61083,68.73316,128.16264,-0.78793,70.41845,128.15854,-0.84821,80.96793,132.33411,-42.46413,80.88227,130.78773,41.80085,67.79502,142.35489,-18.59709,68.00921,142.06991,4.39903,108.61708,161.95173,-91.17339,113.90836,153.30546,104.21421,164.55099,175.19371,-64.947,164.19348,167.74471,49.72252,131.19337,213.76328,3.30389,137.13868,200.8312,-86.76597,116.81664,215.39402,0.41362,123.6294,199.94743,-99.7311,115.17149,211.22448,9.03696,122.52889,201.54169,-107.76284,119.05339,211.28496,10.90094,125.78871,202.59239,-95.32905,198.30011,196.49719,-66.75458,199.8215,185.45389,66.78818,280.85161,199.9309,-54.09985,280.23824,188.30622,82.26927,363.4169,200.7999,-36.69087,352.63898,191.34329,119.21995,371.63245,191.68066,-35.80004,362.3357,182.40519,121.52054,402.20397,212.69583,-80.20846,389.08097,202.55919,87.48425
509,lowcobra,nonstandard,1190.15835,408.13506,-125.87779,1173.36093,384.74143,-99.12517,1169.82408,384.72655,-99.66423,1166.28366,384.88303,-99.55019,1172.09488,384.45162,-151.86951,1167.63207,384.54404,-152.72875,1162.34133,384.92918,-153.03276,1135.16372,392.39987,23.33527,1130.85952,393.43871,-208.63468,1175.8263,432.26297,-70.85222,1173.34179,432.88145,-141.19734,1023.33021,467.22945,189.69681,1041.35269,512.76093,-296.51669,856.20569,523.8486,209.22623,862.89103,550.65518,-307.18344,958.08666,629.89207,72.08544,944.8391,689.50656,-298.2135,991.2589,633.16916,65.30271,981.47179,710.36239,-355.23536,998.37754,639.67634,3.27444,999.00014,693.93111,-305.2812,989.05178,641.04488,44.63094,987.36731,688.19848,-280.92292,744.95821,601.74169,167.59409,746.41479,643.27048,-167.99707,474.88062,629.17233,265.06418,466.88244,657.86905,-152.45754,247.81252,618.76593,414.79586,209.05559,652.68278,-117.73161,221.8774,591.02285,421.72051,181.23833,618.02277,-110.78491,154.11461,649.68905,326.0979,101.15558,675.86917,-230.97528
510,lowcobra,nonstandard,88.30735,74.59085,-70.41196,98.59263,72.00539,-80.77022,99.9359,73.28413,-81.00158,101.43159,74.51066,-81.00312,98.19804,70.91651,-52.38183,99.22811,71.43289,-52.58375,100.44208,72.00947,-52.67246,110.83978,85.09054,-116.38211,108.76563,82.44864,13.28241,87.27111,84.82913,-82.05189,86.47274,84.29029,-46.19023,124.61465,141.42656,-182.28614,111.51688,136.50063,100.06218,120.98136,210.54935,-231.69603,102.61859,205.79809,104.42063,76.71836,262.26709,-259.79638,69.37308,247.86367,14.76376,61.92211,265.9412,-297.66989,57.00115,250.34281,6.86921,57.45534,263.52509,-280.35994,53.94399,251.09108,-24.20929,62.44983,262.94226,-253.14128,58.86491,250.90513,-2.15272,168.27588,235.33392,-87.08748,161.91833,230.01242,87.0716,280.8319,254.82342,-59.81711,277.7716,248.90888,115.02763,380.85198,258.81994,-28.72696,367.30028,253.44189,192.60026,387.4871,249.08882,-27.08784,377.52483,244.2577,201.1309,419.98313,278.25068,-100.22301,382.3593,290.08419,148.8044
511,lowcobra,nonstandard,690.8594,283.28723,-720.86555,694.98925,262.58337,-704.26022,699.99818,262.35148,-704.79704,704.62471,261.80374,-704.86879,676.25459,259.31934,-722.52468,666.5373,259.78471,-723.05167,656.4917,260.68732,-723.4353,696.59941,264.75981,-559.42796,629.88509,266.55145,-634.82471,693.82471,303.11177,-657.83477,671.90538,302.46335,-682.00979,718.45829,367.44867,-432.85165,534.51295,364.55494,-559.60734,741.31939,485.22647,-527.38625,521.6722,537.01763,-628.52064,769.90802,574.16067,-785.35377,642.86071,594.91174,-733.32887,794.69518,593.66255,-855.31313,681.78756,610.8083,-819.93091,775.36265,594.06975,-890.78414,693.22241,596.61483,-809.55933,759.43927,590.25611,-805.84581,686.87165,592.55255,-735.909,551.80756,509.85023,27.86914,469.41914,480.13582,-28.155,472.67053,463.1596,404.81748,351.74074,462.62595,326.26643,391.32658,413.93702,804.56907,263.02975,406.87156,701.07159,382.2776,394.28303,842.14965,253.64834,388.0308,739.08322,336.40118,426.52195,753.19219,229.87091,417.12112,646.14867
512,lowcobra,nonstandard,166.96429,132.33388,-65.10398,173.79078,128.83975,-76.31903,174.74217,129.52475,-76.47299,175.76768,130.41326,-76.48077,173.59141,128.3298,-56.28162,174.31793,128.65521,-56.41814,175.16059,129.0858,-56.50865,182.39043,138.33129,-114.42457,182.68778,138.37032,-23.46052,166.88043,139.50647,-77.34322,166.40322,139.71517,-52.00135,180.24036,183.50793,-149.09164,180.69283,176.43882,22.10338,149.22807,233.95563,-174.33803,150.11895,224.27154,15.59366,119.26758,276.93564,-167.96073,121.81381,262.44193,-40.86473,108.63171,279.68342,-187.23382,111.6106,263.79919,-49.0854,106.59218,276.28769,-182.84286,109.44043,263.92442,-65.94417,110.70802,275.86041,-165.40673,113.16879,264.62972,-50.4945,180.24961,258.17496,-48.89467,183.55989,250.36378,48.80559,238.16937,275.97346,3.23455,230.14269,272.71873,134.78414,285.67512,275.70294,48.60265,279.7675,269.69822,196.16788,297.55886,267.08217,51.33277,287.44008,267.48112,202.22298,296.42937,270.92424,9.44502,277.52864,279.45129,174.75431
513,lowcobra,nonstandard,188.84947,68.25682,-277.6071,198.52115,57.44083,-275.62074,202.46132,57.16841,-275.82767,206.18609,57.32295,-275.83355,188.30191,58.98965,-263.54452,185.94157,59.20559,-263.78396,184.233,59.20689,-263.94439,217.84974,63.6218,-247.07013,188.83897,63.59724,-191.68849,197.81705,79.38985,-264.6151,187.34567,78.83902,-250.02686,242.20924,131.54683,-235.17595,194.35437,129.81289,-120.06972,221.59583,222.35946,-266.3628,167.77987,208.14147,-122.69537,150.55212,261.56879,-280.84563,105.11572,240.47066,-190.30037,125.85343,266.10119,-305.60014,86.25999,246.15204,-207.02319,121.78011,260.17248,-304.85282,82.47062,245.19022,-230.42796,125.52414,256.64684,-280.4029,91.55598,244.77962,-202.92512,249.51228,218.72546,-30.62217,225.33125,217.94249,30.4502,346.70244,238.36227,-32.39083,310.41513,250.64898,85.40099,406.59606,228.80232,-48.51233,379.33187,248.38619,80.01172,415.36665,230.05642,-52.12138,391.08568,254.65409,79.48202,421.15987,230.08298,-111.09916,389.10806,238.68007,19.61489
514,lowcobra,nonstandard,50.06316,284.13737,-145.67915,63.51873,267.48572,-170.43869,66.71578,268.15402,-170.95084,69.2367,268.68,-170.88678,63.79274,266.76333,-118.92393,67.55876,267.06701,-119.42275,71.06382,266.97936,-119.57956,97.44139,277.66874,-243.02632,95.62474,277.08997,-9.46017,60.5489,306.42948,-165.81236,60.44731,307.29913,-101.94955,152.63385,392.42583,-366.60892,149.55254,372.65379,192.0424,219.97213,522.8515,-461.77325,206.62344,490.60457,229.55683,149.69474,634.77124,-543.86151,152.74084,571.62126,59.29238,113.10352,636.55888,-616.56147,125.05603,572.4926,48.98666,105.55294,628.12593,-574.19437,119.49115,573.883,-6.40182,119.34017,627.9287,-526.72744,128.6362,574.99037,29.44311,310.48924,570.57579,-185.2079,311.81315,546.82717,185.22945,513.41867,602.73454,-91.59829,502.96694,581.91246,285.02631,708.05854,611.23388,64.18745,679.11732,589.26769,473.41579,722.54288,584.1086,77.50199,695.20235,562.59551,494.3817,782.31549,647.9712,-30.45902,758.24142,623.78634,421.7163
516,lowcobra,nonstandard,227.44244,309.0805,-233.19032,242.32569,285.81981,-262.47677,246.38228,286.18529,-263.13705,250.3021,287.06942,-263.02386,242.51882,284.64062,-204.31604,247.00449,284.60991,-205.07534,252.51371,284.8147,-205.38597,289.65095,301.00438,-343.02558,292.51032,299.1785,-79.13218,242.23964,334.90624,-254.76842,241.73401,336.19276,-183.22151,371.48085,456.67555,-445.02514,375.34853,416.62624,131.39917,473.47755,638.35652,-547.40391,434.60183,577.34044,113.7632,330.86004,752.98518,-630.71822,336.34233,683.01944,-107.16251,278.59146,760.49217,-708.43183,289.4162,682.0801,-125.8117,268.39035,745.32081,-656.7292,281.64674,684.97342,-180.80828,287.91003,740.72732,-609.06366,300.82288,687.31908,-138.30605,582.41218,692.43761,-187.39861,573.7224,645.10587,187.28939,849.03707,710.62548,-97.81437,829.33059,667.62181,373.43873,1135.91378,717.62652,-29.61335,1050.04933,658.53204,599.46229,1159.37074,679.04045,-28.48752,1083.5192,637.76864,622.79035,1226.03431,747.36807,-193.0863,1112.52609,714.30783,531.71074
518,lowcobra,nonstandard,480.43087,171.81898,-587.89697,488.98339,146.29443,-599.44531,497.40248,143.58191,-599.87574,506.88786,140.84449,-599.77488,474.31314,148.5098,-574.00446,470.8127,147.24284,-574.57958,466.91686,145.62745,-575.0102,537.67535,131.87621,-557.07272,482.62341,138.47323,-442.53807,503.12177,185.02203,-560.92149,482.25547,184.85051,-530.13604,646.27861,217.18644,-487.78994,480.14573,215.52892,-312.46213,675.21329,376.36617,-519.02471,459.72207,338.6055,-279.42047,602.71998,496.87418,-593.69782,422.08942,464.55256,-384.66969,589.18279,531.24043,-654.05056,389.73745,477.93696,-426.37616,565.86676,519.03795,-664.01098,388.38624,479.70675,-463.9966,567.08135,509.11524,-600.00345,408.34792,479.36965,-404.3109,677.36978,390.1587,-53.73547,591.44848,398.38475,53.34107,799.41235,380.93877,251.89625,700.31338,364.19402,409.88493,918.28462,348.49641,568.04703,755.51289,338.82616,796.39264,921.77412,331.08698,596.2156,771.87091,317.92974,838.10737,952.15337,362.1991,488.3931,789.30762,367.39075,774.67712
519,lowcobra,nonstandard,674.85722,252.30446,-151.93026,672.25338,236.84571,-139.10797,670.24901,236.05838,-139.41032,668.18011,235.39777,-139.34718,671.48528,237.7032,-173.302,668.90413,237.62406,-173.73271,666.14579,237.6017,-173.91632,648.92395,233.71735,-65.78908,648.24366,236.29854,-218.75127,662.64793,263.11065,-117.86549,661.20722,264.57061,-163.86017,569.18831,262.83762,55.18197,585.49477,296.09665,-257.95471,476.94118,307.34326,131.21943,492.49276,353.15337,-248.30168,539.4088,361.52551,131.76734,557.98973,415.83664,-208.27018,553.76793,360.95448,139.57631,585.78303,430.38606,-242.5165,560.40028,362.14499,103.49117,592.42586,420.15148,-212.78116,556.18587,364.04194,117.46703,583.70391,415.95517,-197.46884,426.46068,348.98644,102.4655,429.37961,383.98011,-102.63116,282.90336,357.26189,200.99919,273.75106,392.04394,-59.2516,141.96872,354.4657,296.96146,114.3987,391.54389,-62.05102,116.19216,346.4804,304.01427,92.19692,366.84427,-60.0791,91.44277,372.27593,247.53783,62.07683,421.9077,-146.56477
520,lowcobra,nonstandard,560.38713,138.14346,-47.27018,559.06202,126.189,-36.65269,557.7649,125.51884,-36.93924,556.26494,124.88344,-36.90373,558.40924,125.89454,-59.45895,556.40084,125.34138,-59.85451,553.95563,124.81243,-60.00865,541.61278,121.99046,15.01365,539.38783,122.64234,-85.0154,550.90474,146.85056,-23.43035,549.49908,146.15219,-53.95331,486.85913,149.49633,73.46996,490.78288,155.33921,-112.4581,400.94916,162.3863,102.18338,408.26039,168.21379,-135.14041,438.3276,218.49768,82.59452,454.00972,234.17659,-159.97244,456.34207,220.1597,84.0557,473.65901,240.45632,-188.65235,460.30658,220.55646,54.76231,478.96657,233.96462,-167.08769,455.94338,221.30438,70.66014,473.64796,233.45511,-154.24948,351.45353,196.88251,63.19063,353.48221,205.4175,-63.36,235.8789,211.71958,96.395,232.28585,217.4997,-51.37595,132.44289,213.44533,144.1028,125.42791,218.25516,-10.47892,119.18058,201.83619,145.71255,112.14725,204.63633,-4.1376,81.82107,235.99119,103.10184,73.26763,240.89558,-44.8473
521,lowcobra,nonstandard,98.37153,168.22791,-19.93924,100.53866,159.18083,-32.401,102.00574,158.75381,-32.57392,103.46741,158.41385,-32.60098,100.4138,158.75884,-3.75259,101.83293,158.12672,-3.97223,103.39842,157.42996,-4.05055,117.63678,158.82676,-71.97846,117.20027,157.96968,57.84089,105.16213,175.49004,-32.13786,105.16223,175.52744,3.906,164.48955,204.35615,-109.018,168.8777,186.90692,124.12302,232.43426,233.87361,-107.01243,218.98275,229.69551,112.7221,178.94011,279.91825,-37.74218,175.12066,267.60605,-0.77987,158.38998,281.12386,-42.24584,160.83941,268.46432,-9.7995,155.86434,278.14876,-27.68015,158.11301,269.94314,-24.39561,162.98026,277.37292,-27.35039,164.79576,270.14896,-11.77913,256.37686,261.8399,-65.95548,253.05177,254.64612,65.82816,380.78242,265.98929,-73.26344,375.86121,263.36378,73.0846,470.03274,267.73959,-51.99861,448.5386,277.03964,76.25752,475.02002,260.65683,-51.0771,462.71124,281.81534,77.7487,473.25868,294.98773,-101.89069,459.75374,278.48495,41.18583
522,lowcobra,nonstandard,366.697,146.87704,-2.10192,360.91021,142.55524,10.40823,359.82558,142.93033,10.26274,358.91232,143.21567,10.29882,360.13143,142.84574,-10.01069,358.6898,143.36637,-10.24812,357.2329,143.82693,-10.33779,349.32205,148.1106,54.69055,348.31826,148.80877,-36.45193,365.02225,155.3303,15.87319,364.11752,155.6866,-11.41416,321.76251,178.13217,111.75684,327.56982,183.22227,-88.97573,283.61496,210.39108,94.66528,288.20695,218.49567,-101.42807,317.51682,237.10693,13.96651,323.54994,245.1202,-91.78478,327.72528,235.52818,10.21794,336.66208,245.02407,-112.4117,329.69053,236.46906,-8.38422,338.49193,242.23492,-93.78609,326.59073,237.14247,4.28669,333.60071,242.25685,-85.25158,249.97509,222.70302,66.75585,251.43647,230.88783,-66.8694,168.96884,233.59983,76.92404,167.30161,238.34164,-66.57498,96.7253,233.83982,116.61144,89.8144,237.90009,-57.8212,89.53753,224.08606,118.05083,82.67595,228.89214,-56.17039,60.8128,246.09793,80.20269,52.95126,249.10002,-101.17737
523,lowcobra,nonstandard,129.47175,80.72383,-226.86452,137.6772,68.04838,-235.59714,141.50905,68.77935,-235.86996,146.46023,69.58128,-235.83397,132.64476,67.83843,-214.47517,132.1647,67.66074,-214.85241,131.47685,67.2736,-215.08643,167.70765,74.29073,-248.01945,152.88815,71.99095,-153.50692,139.57112,95.10837,-227.95122,130.84127,94.09651,-202.15433,224.80746,143.8072,-257.79846,145.20068,138.41748,-99.21479,227.843,259.69066,-288.24802,104.96746,235.67712,-120.45575,197.99842,362.89475,-294.9036,55.77546,324.2934,-182.10733,186.82817,378.91513,-327.68335,32.24449,333.26554,-196.84422,170.55861,371.32006,-324.96085,34.31807,336.63822,-223.95776,173.23926,367.65991,-294.72314,49.18827,336.26822,-195.9413,279.12643,277.71072,-47.29329,246.57161,268.2284,47.03653,414.28821,292.56672,27.97147,359.48608,288.13087,179.11082,519.3979,284.0507,101.81478,463.89459,250.45527,289.44767,532.68805,278.75161,107.03535,480.32058,280.73626,302.37572,517.02686,305.73266,29.41412,461.13703,279.16843,243.80503
524,lowcobra,nonstandard,350.41241,360.01644,-25.06341,363.68219,345.1043,-45.43979,367.40815,346.42978,-45.86043,371.57214,348.36392,-45.85007,363.80511,343.31048,4.95701,367.32999,343.29396,4.43494,371.61082,343.50628,4.26084,402.09846,363.72373,-110.63253,398.45054,360.72323,117.7542,357.50819,381.57356,-44.14299,355.70023,380.05672,18.26614,439.57712,453.99231,-226.16611,457.43358,442.66029,279.0395,513.86848,567.94243,-302.57318,525.73168,548.50669,289.34668,466.36038,688.07258,-360.27921,479.75857,653.99614,133.89331,433.65283,692.42071,-421.25563,450.42208,660.12365,124.13485,426.91267,688.26695,-380.5963,445.03105,666.40905,70.71726,440.87127,688.24764,-343.42838,458.44403,666.07676,104.27858,601.58483,631.9951,-159.01408,605.56459,610.14953,159.02245,818.23733,661.29515,-128.62155,816.55437,651.18983,161.91407,1064.18991,662.71971,-72.02583,1038.65213,655.59804,247.90648,1079.40504,641.84175,-69.0218,1059.02366,633.21175,256.49658,1163.25743,687.07488,-201.54423,1130.8838,675.64376,145.53988
528,lowcobra,nonstandard,175.56461,86.38413,-343.60671,186.22495,77.71031,-342.81892,190.6542,78.47909,-343.13984,195.00147,79.86647,-343.13742,177.23932,77.66505,-314.80963,174.7098,77.71997,-315.0576,172.40714,77.62356,-315.19542,205.47071,90.30138,-312.68354,176.69691,84.97101,-185.92125,182.07302,100.11291,-330.93493,171.05133,97.58755,-296.23198,224.99796,151.9026,-343.02975,168.39934,149.80037,-52.81301,187.21305,242.48477,-394.85398,134.70781,226.53639,-57.10741,163.64098,322.82287,-431.64428,92.11489,298.81567,-180.72621,144.83244,329.82535,-481.28374,69.01852,303.95526,-203.07282,137.95153,328.31476,-476.02975,71.2341,308.39274,-244.07649,141.23915,327.7749,-430.69569,83.52542,310.25789,-203.21095,256.34992,278.99047,-89.57966,231.31728,274.10835,89.43208,376.86618,296.76376,-0.79255,360.58961,284.90409,223.62016,484.70268,292.65162,92.162,446.88969,287.90032,365.72392,498.69057,286.19407,98.70278,454.38198,282.54627,379.23866,514.15233,314.23345,8.4423,443.77622,327.71102,305.39566
